Item ID: 0, Name: Dwarf remains, Options: [null, null, null, null, Destroy].
Item ID: 4073, Name: Damp tinderbox, Options: [null, null, null, null, drop].
Item ID: 4074, Name: null, Options: [null, null, null, null, drop].
Item ID: 4075, Name: Glowing fungus, Options: [null, null, null, null, drop].
Item ID: 4076, Name: Null, Options: [Wear, null, null, null, drop].
Item ID: 4077, Name: Crystal-mine key, Options: [null, null, null, null, drop].
Item ID: 4078, Name: Zealot's key, Options: [null, null, null, null, drop].
Item ID: 4079, Name: Yo-yo, Options: [Play, Loop, Walk, Crazy, Destroy].
Item ID: 4080, Name: null, Options: [null, null, null, null, drop].
Item ID: 4081, Name: Salve amulet, Options: [null, Wear, null, null, drop].
Item ID: 4082, Name: Salve shard, Options: [null, null, null, null, drop].
Item ID: 4083, Name: Sled, Options: [null, null, null, null, drop].
Item ID: 4084, Name: Sled, Options: [null, Ride, null, null, drop].
Item ID: 4085, Name: Wax, Options: [null, null, null, null, drop].
Item ID: 4086, Name: Trollweiss, Options: [null, Wield, null, null, drop].
Item ID: 4087, Name: Dragon platelegs, Options: [null, Wear, null, null, drop].
Item ID: 4088, Name: null, Options: [null, null, null, null, drop].
Item ID: 4089, Name: Mystic hat, Options: [null, Wear, null, null, drop].
Item ID: 4090, Name: null, Options: [null, null, null, null, drop].
Item ID: 4091, Name: Mystic robe top, Options: [null, Wear, null, null, drop].
Item ID: 4092, Name: null, Options: [null, null, null, null, drop].
Item ID: 4093, Name: Mystic robe bottom, Options: [null, Wear, null, null, drop].
Item ID: 4094, Name: null, Options: [null, null, null, null, drop].
Item ID: 4095, Name: Mystic gloves, Options: [null, Wear, null, null, drop].
Item ID: 4096, Name: null, Options: [null, null, null, null, drop].
Item ID: 4097, Name: Mystic boots, Options: [null, Wear, null, null, drop].
Item ID: 4098, Name: null, Options: [null, null, null, null, drop].
Item ID: 4099, Name: Mystic hat (dark), Options: [null, Wear, null, null, drop].
Item ID: 4100, Name: null, Options: [null, null, null, null, drop].
Item ID: 4101, Name: Mystic robe top (dark), Options: [null, Wear, null, null, drop].
Item ID: 4102, Name: null, Options: [null, null, null, null, drop].
Item ID: 4103, Name: Mystic robe bottom (dark), Options: [null, Wear, null, null, drop].
Item ID: 4104, Name: null, Options: [null, null, null, null, drop].
Item ID: 4105, Name: Mystic gloves (dark), Options: [null, Wear, null, null, drop].
Item ID: 4106, Name: null, Options: [null, null, null, null, drop].
Item ID: 4107, Name: Mystic boots (dark), Options: [null, Wear, null, null, drop].
Item ID: 4108, Name: null, Options: [null, null, null, null, drop].
Item ID: 4109, Name: Mystic hat (light), Options: [null, Wear, null, null, drop].
Item ID: 4110, Name: null, Options: [null, null, null, null, drop].
Item ID: 4111, Name: Mystic robe top (light), Options: [null, Wear, null, null, drop].
Item ID: 4112, Name: null, Options: [null, null, null, null, drop].
Item ID: 4113, Name: Mystic robe bottom (light), Options: [null, Wear, null, null, drop].
Item ID: 4114, Name: null, Options: [null, null, null, null, drop].
Item ID: 4115, Name: Mystic gloves (light), Options: [null, Wear, null, null, drop].
Item ID: 4116, Name: null, Options: [null, null, null, null, drop].
Item ID: 4117, Name: Mystic boots (light), Options: [null, Wear, null, null, drop].
Item ID: 4118, Name: null, Options: [null, null, null, null, drop].
Item ID: 4119, Name: Bronze boots, Options: [null, Wear, null, null, drop].
Item ID: 4120, Name: null, Options: [null, null, null, null, drop].
Item ID: 4121, Name: Iron boots, Options: [null, Wear, null, null, drop].
Item ID: 4122, Name: null, Options: [null, null, null, null, drop].
Item ID: 4123, Name: Steel boots, Options: [null, Wear, null, null, drop].
Item ID: 4124, Name: null, Options: [null, null, null, null, drop].
Item ID: 4125, Name: Black boots, Options: [null, Wear, null, null, drop].
Item ID: 4126, Name: null, Options: [null, null, null, null, drop].
Item ID: 4127, Name: Mithril boots, Options: [null, Wear, null, null, drop].
Item ID: 4128, Name: null, Options: [null, null, null, null, drop].
Item ID: 4129, Name: Adamant boots, Options: [null, Wear, null, null, drop].
Item ID: 4130, Name: null, Options: [null, null, null, null, drop].
Item ID: 4131, Name: Rune boots, Options: [null, Wear, null, null, drop].
Item ID: 4132, Name: null, Options: [null, null, null, null, drop].
Item ID: 4133, Name: Crawling hand, Options: [null, null, null, null, drop].
Item ID: 4134, Name: Cave crawler, Options: [null, null, null, null, drop].
Item ID: 4135, Name: Banshee, Options: [null, null, null, null, drop].
Item ID: 4136, Name: Rockslug, Options: [null, null, null, null, drop].
Item ID: 4137, Name: Cockatrice, Options: [null, null, null, null, drop].
Item ID: 4138, Name: Pyrefiend, Options: [null, null, null, null, drop].
Item ID: 4139, Name: Basilisk, Options: [null, null, null, null, drop].
Item ID: 4140, Name: Infernal mage, Options: [null, null, null, null, drop].
Item ID: 4141, Name: Bloodveld, Options: [null, null, null, null, drop].
Item ID: 4142, Name: Jelly, Options: [null, null, null, null, drop].
Item ID: 4143, Name: Turoth, Options: [null, null, null, null, drop].
Item ID: 4144, Name: Aberrant spectre, Options: [null, null, null, null, drop].
Item ID: 4145, Name: Dust devil, Options: [null, null, null, null, drop].
Item ID: 4146, Name: Kurask, Options: [null, null, null, null, drop].
Item ID: 4147, Name: Gargoyle, Options: [null, null, null, null, drop].
Item ID: 4148, Name: Nechryael, Options: [null, null, null, null, drop].
Item ID: 4149, Name: Abyssal demon, Options: [null, null, null, null, drop].
Item ID: 4150, Name: Broad arrows, Options: [null, null, null, null, drop].
Item ID: 4151, Name: Abyssal whip, Options: [null, Wield, null, null, drop].
Item ID: 4152, Name: null, Options: [null, null, null, null, drop].
Item ID: 4153, Name: Granite maul, Options: [null, Wield, null, null, drop].
Item ID: 4154, Name: null, Options: [null, null, null, null, drop].
Item ID: 4155, Name: Enchanted gem, Options: [Activate, Check, Partner, Log, drop].
Item ID: 4156, Name: Mirror shield, Options: [null, Wield, null, null, drop].
Item ID: 4157, Name: null, Options: [null, null, null, null, drop].
Item ID: 4158, Name: Leaf-bladed spear, Options: [null, Wield, null, null, drop].
Item ID: 4159, Name: Leaf-bladed spear, Options: [null, null, null, null, drop].
Item ID: 4160, Name: Broad arrows, Options: [null, Wield, null, null, drop].
Item ID: 4161, Name: Bag of salt, Options: [null, null, null, null, drop].
Item ID: 4162, Name: Rock hammer, Options: [null, null, null, null, drop].
Item ID: 4163, Name: null, Options: [null, null, null, null, drop].
Item ID: 4164, Name: Facemask, Options: [null, Wear, null, null, drop].
Item ID: 4165, Name: null, Options: [null, null, null, null, drop].
Item ID: 4166, Name: Earmuffs, Options: [null, Wear, null, null, drop].
Item ID: 4167, Name: null, Options: [null, null, null, null, drop].
Item ID: 4168, Name: Nose peg, Options: [null, Wear, null, null, drop].
Item ID: 4169, Name: null, Options: [null, null, null, null, drop].
Item ID: 4170, Name: Slayer's staff, Options: [null, Wield, null, null, drop].
Item ID: 4171, Name: null, Options: [null, null, null, null, drop].
Item ID: 4172, Name: null, Options: [null, null, null, null, drop].
Item ID: 4173, Name: null, Options: [null, null, null, null, drop].
Item ID: 4174, Name: null, Options: [null, null, null, null, drop].
Item ID: 4175, Name: null, Options: [null, null, null, null, drop].
Item ID: 4176, Name: null, Options: [null, null, null, null, drop].
Item ID: 4177, Name: Null, Options: [Push, Pull, Abuse, Pluck, drop].
Item ID: 4178, Name: Abyssal whip, Options: [null, Wield, null, null, drop].
Item ID: 4179, Name: Stick, Options: [null, null, null, null, drop].
Item ID: 4180, Name: Dragon platelegs, Options: [null, Wear, null, null, drop].
Item ID: 4181, Name: Mouth grip, Options: [null, Wear, null, null, drop].
Item ID: 4182, Name: Goutweed, Options: [null, null, null, null, drop].
Item ID: 4183, Name: Star amulet, Options: [null, null, null, null, drop].
Item ID: 4184, Name: Cavern key, Options: [null, null, null, null, drop].
Item ID: 4185, Name: Tower key, Options: [null, null, null, null, drop].
Item ID: 4186, Name: Shed key, Options: [null, null, null, null, drop].
Item ID: 4187, Name: Marble amulet, Options: [null, null, null, null, drop].
Item ID: 4188, Name: Obsidian amulet, Options: [null, null, null, null, drop].
Item ID: 4189, Name: Garden cane, Options: [null, null, null, null, drop].
Item ID: 4190, Name: Garden brush, Options: [null, null, null, null, drop].
Item ID: 4191, Name: Extended brush, Options: [null, null, null, null, drop].
Item ID: 4192, Name: Extended brush, Options: [null, null, null, null, drop].
Item ID: 4193, Name: Extended brush, Options: [null, null, null, null, drop].
Item ID: 4194, Name: Torso, Options: [null, null, null, null, drop].
Item ID: 4195, Name: Arms, Options: [null, null, null, null, drop].
Item ID: 4196, Name: Legs, Options: [null, null, null, null, drop].
Item ID: 4197, Name: Decapitated head, Options: [null, null, null, null, drop].
Item ID: 4198, Name: Decapitated head, Options: [null, null, null, null, drop].
Item ID: 4199, Name: Pickled brain, Options: [null, null, null, null, drop].
Item ID: 4200, Name: Conductor mould, Options: [null, null, null, null, drop].
Item ID: 4201, Name: Conductor, Options: [null, null, null, null, drop].
Item ID: 4202, Name: Ring of charos, Options: [null, Wear, null, null, drop].
Item ID: 4203, Name: Journal, Options: [null, null, null, null, drop].
Item ID: 4204, Name: Letter, Options: [Read, null, null, null, drop].
Item ID: 4205, Name: Consecration seed, Options: [null, null, null, null, drop].
Item ID: 4206, Name: Consecration seed, Options: [Plant, null, null, null, drop].
Item ID: 4207, Name: Crystal seed, Options: [null, null, null, null, drop].
Item ID: 4208, Name: null, Options: [null, null, null, null, drop].
Item ID: 4209, Name: Cadarn lineage, Options: [Read, null, null, null, drop].
Item ID: 4210, Name: null, Options: [null, null, null, null, drop].
Item ID: 4211, Name: Elf crystal, Options: [null, null, null, null, drop].
Item ID: 4212, Name: New crystal bow, Options: [null, Wield, Check, null, drop].
Item ID: 4213, Name: null, Options: [null, null, null, null, drop].
Item ID: 4214, Name: Crystal bow full, Options: [null, Wield, Check, null, drop].
Item ID: 4215, Name: Crystal bow 9/10, Options: [null, Wield, Check, null, drop].
Item ID: 4216, Name: Crystal bow 8/10, Options: [null, Wield, Check, null, drop].
Item ID: 4217, Name: Crystal bow 7/10, Options: [null, Wield, Check, null, drop].
Item ID: 4218, Name: Crystal bow 6/10, Options: [null, Wield, Check, null, drop].
Item ID: 4219, Name: Crystal bow 5/10, Options: [null, Wield, Check, null, drop].
Item ID: 4220, Name: Crystal bow 4/10, Options: [null, Wield, Check, null, drop].
Item ID: 4221, Name: Crystal bow 3/10, Options: [null, Wield, Check, null, drop].
Item ID: 4222, Name: Crystal bow 2/10, Options: [null, Wield, Check, null, drop].
Item ID: 4223, Name: Crystal bow 1/10, Options: [null, Wield, Check, null, drop].
Item ID: 4224, Name: New crystal shield, Options: [null, Wield, Check, null, drop].
Item ID: 4225, Name: Crystal shield full, Options: [null, Wield, Check, null, drop].
Item ID: 4226, Name: Crystal shield 9/10, Options: [null, Wield, Check, null, drop].
Item ID: 4227, Name: Crystal shield 8/10, Options: [null, Wield, Check, null, drop].
Item ID: 4228, Name: Crystal shield 7/10, Options: [null, Wield, Check, null, drop].
Item ID: 4229, Name: Crystal shield 6/10, Options: [null, Wield, Check, null, drop].
Item ID: 4230, Name: Crystal shield 5/10, Options: [null, Wield, Check, null, drop].
Item ID: 4231, Name: Crystal shield 4/10, Options: [null, Wield, Check, null, drop].
Item ID: 4232, Name: Crystal shield 3/10, Options: [null, Wield, Check, null, drop].
Item ID: 4233, Name: Crystal shield 2/10, Options: [null, Wield, Check, null, drop].
Item ID: 4234, Name: Crystal shield 1/10, Options: [null, Wield, Check, null, drop].
Item ID: 4235, Name: null, Options: [null, null, null, null, drop].
Item ID: 4236, Name: Signed oak bow, Options: [null, Wield, null, null, drop].
Item ID: 4237, Name: Nettle-water, Options: [null, Drink, Empty, null, drop].
Item ID: 4238, Name: Puddle of slime, Options: [null, null, null, null, drop].
Item ID: 4239, Name: Nettle tea, Options: [null, Drink, Empty, null, drop].
Item ID: 4240, Name: Nettle tea, Options: [null, Drink, Empty, null, drop].
Item ID: 4241, Name: Nettles, Options: [null, null, null, null, drop].
Item ID: 4242, Name: Cup of tea, Options: [null, Drink, Empty, null, drop].
Item ID: 4243, Name: Cup of tea, Options: [null, Drink, Empty, null, drop].
Item ID: 4244, Name: Porcelain cup, Options: [null, null, null, null, drop].
Item ID: 4245, Name: Cup of tea, Options: [null, Drink, Empty, null, drop].
Item ID: 4246, Name: Cup of tea, Options: [null, Drink, Empty, null, drop].
Item ID: 4247, Name: Mystical robes, Options: [null, null, null, null, drop].
Item ID: 4248, Name: Book of haricanto, Options: [null, null, null, null, drop].
Item ID: 4249, Name: Translation manual, Options: [null, null, null, null, drop].
Item ID: 4250, Name: Ghostspeak amulet, Options: [null, Wear, null, null, drop].
Item ID: 4251, Name: Ectophial, Options: [Empty, null, null, null, drop].
Item ID: 4252, Name: Ectophial, Options: [null, null, null, null, drop].
Item ID: 4253, Name: Model ship, Options: [Repair, null, null, null, drop].
Item ID: 4254, Name: Model ship, Options: [Inspect, null, null, null, drop].
Item ID: 4255, Name: Bonemeal, Options: [null, Empty, null, null, drop].
Item ID: 4256, Name: Bonemeal, Options: [null, Empty, null, null, drop].
Item ID: 4257, Name: Bonemeal, Options: [null, Empty, null, null, drop].
Item ID: 4258, Name: Bonemeal, Options: [null, Empty, null, null, drop].
Item ID: 4259, Name: Bonemeal, Options: [null, Empty, null, null, drop].
Item ID: 4260, Name: Bonemeal, Options: [null, Empty, null, null, drop].
Item ID: 4261, Name: Bonemeal, Options: [null, Empty, null, null, drop].
Item ID: 4262, Name: Bonemeal, Options: [null, Empty, null, null, drop].
Item ID: 4263, Name: Bonemeal, Options: [null, Empty, null, null, drop].
Item ID: 4264, Name: Bonemeal, Options: [null, Empty, null, null, drop].
Item ID: 4265, Name: Bonemeal, Options: [null, Empty, null, null, drop].
Item ID: 4266, Name: Bonemeal, Options: [null, Empty, null, null, drop].
